order_id,product,quantity,price,total,full_date,hour,date,month,year,day,address,city,state,pincode,timezone
236671,Bose SoundSport Headphones,1,99.99,99.99,08/15/19,15,15,8,2019,Thu,492 Ridge St,Dallas,TX,75001,PM
236683,27in FHD Monitor,1,149.99,149.99,08/31/19,15,31,8,2019,Sat,196 West St,Dallas,TX,75001,PM
236686,AAA Batteries (4-pack),1,2.99,2.99,08/15/19,19,15,8,2019,Thu,766 Maple St,Dallas,TX,75001,PM
236698,Wired Headphones,1,11.99,11.99,08/07/19,13,7,8,2019,Wed,526 Chestnut St,Dallas,TX,75001,PM
236702,ThinkPad Laptop,1,999.99,999.99,08/23/19,11,23,8,2019,Fri,615 11th St,Dallas,TX,75001,AM
236711,Macbook Pro Laptop,1,1700.0,1700.0,08/28/19,17,28,8,2019,Wed,627 Lincoln St,Dallas,TX,75001,PM
236720,Apple Airpods Headphones,1,150.0,150.0,08/24/19,16,24,8,2019,Sat,881 10th St,Dallas,TX,75001,PM
236732,Flatscreen TV,1,300.0,300.0,08/09/19,13,9,8,2019,Fri,328 North St,Dallas,TX,75001,PM
236733,Apple Airpods Headphones,1,150.0,150.0,08/08/19,10,8,8,2019,Thu,467 Hill St,Dallas,TX,75001,AM
236734,AA Batteries (4-pack),2,3.84,7.68,08/14/19,16,14,8,2019,Wed,405 Chestnut St,Dallas,TX,75001,PM
236755,Wired Headphones,1,11.99,11.99,08/19/19,13,19,8,2019,Mon,902 2nd St,Dallas,TX,75001,PM
236767,iPhone,1,700.0,700.0,08/09/19,13,9,8,2019,Fri,41 Adams St,Dallas,TX,75001,PM
236769,AA Batteries (4-pack),1,3.84,3.84,08/25/19,13,25,8,2019,Sun,270 Cherry St,Dallas,TX,75001,PM
236778,Wired Headphones,1,11.99,11.99,08/29/19,22,29,8,2019,Thu,625 Forest St,Dallas,TX,75001,PM
236785,Apple Airpods Headphones,1,150.0,150.0,08/22/19,19,22,8,2019,Thu,645 North St,Dallas,TX,75001,PM
236794,Wired Headphones,1,11.99,11.99,08/05/19,17,5,8,2019,Mon,588 Pine St,Dallas,TX,75001,PM
236801,USB-C Charging Cable,1,11.95,11.95,08/24/19,0,24,8,2019,Sat,43 Jackson St,Dallas,TX,75001,AM
236818,Lightning Charging Cable,1,14.95,14.95,08/24/19,9,24,8,2019,Sat,462 Madison St,Dallas,TX,75001,AM
236830,Apple Airpods Headphones,1,150.0,150.0,08/10/19,23,10,8,2019,Sat,581 6th St,Dallas,TX,75001,PM
236840,Apple Airpods Headphones,1,150.0,150.0,08/28/19,10,28,8,2019,Wed,580 Wilson St,Dallas,TX,75001,AM
236853,Flatscreen TV,1,300.0,300.0,08/22/19,0,22,8,2019,Thu,68 11th St,Dallas,TX,75001,AM
236896,AA Batteries (4-pack),1,3.84,3.84,08/14/19,22,14,8,2019,Wed,959 Madison St,Dallas,TX,75001,PM
236982,AAA Batteries (4-pack),1,2.99,2.99,08/09/19,11,9,8,2019,Fri,592 Washington St,Dallas,TX,75001,AM
236985,20in Monitor,1,109.99,109.99,08/14/19,6,14,8,2019,Wed,770 12th St,Dallas,TX,75001,AM
236986,Apple Airpods Headphones,1,150.0,150.0,08/20/19,23,20,8,2019,Tue,583 West St,Dallas,TX,75001,PM
236997,Lightning Charging Cable,2,14.95,29.9,08/20/19,3,20,8,2019,Tue,184 Wilson St,Dallas,TX,75001,AM
237025,Lightning Charging Cable,2,14.95,29.9,08/25/19,14,25,8,2019,Sun,491 Chestnut St,Dallas,TX,75001,PM
237033,Google Phone,1,600.0,600.0,08/05/19,17,5,8,2019,Mon,359 Lakeview St,Dallas,TX,75001,PM
237048,27in FHD Monitor,1,149.99,149.99,08/16/19,6,16,8,2019,Fri,306 Park St,Dallas,TX,75001,AM
237060,AA Batteries (4-pack),1,3.84,3.84,08/01/19,22,1,8,2019,Thu,814 Church St,Dallas,TX,75001,PM
237130,Lightning Charging Cable,1,14.95,14.95,08/07/19,14,7,8,2019,Wed,294 Pine St,Dallas,TX,75001,PM
